ID,id_ej,finess,rs,adresse,cpl_loc,do_prel,do_antigenic,longitude,latitude,mod_prel,public,horaire,horaire_prio,check_rdv,tel_rdv,web_rdv,date_modif
J7s5rBNC567GUgu4,760033860,760033878,LABORATOIRE SAINT SEVER,23 R D' ELBEUF 76000 ROUEN,COVID WALK dans la cour du laboratoire. préenregistrement RV par mail sur covid@labo-st-sever.com,OUI,NON,1.08550067633256,49.4296133637224,Sur place,Tout public,lundi : 9h00-11h00 | mardi :  9h00-11h00 | mercredi :  9h00-11h00 | jeudi :  9h00-11h00 | vendredi : 9h00-11h00 | samedi : non | dimanche : fermé,,Avec ou sans rendez-vous,02 35 72 28 94,covid@labo-st-sever.com,2020-10-29
v5gcpjCZRqH258cm,760033860,760033894,LABORATOIRE FLAUBERT,45 BD DES  BELGES 76000 ROUEN,COVID WALK depuis le 3 06 20,OUI,NON,1.08528504478037,49.4444202831458,Sur place,Tout public,,,,,,2020-10-29
oQ5YbCh9qEpxmx2I,760034421,760032755,SITE BARENTIN,50 R LOUIS LESEIGNEUR 76360 BARENTIN,Local Dédié,OUI,NON,0.954615233873526,49.5444457836971,Sur place,Tout public,,,Sur rendez-vous uniquement, 02 35 91 02 29 ,,2020-10-29
ZsSEKbuj92A5VxJu,760034421,760032763,SITE DE GRAND-COURONNE,41 AV DU GENERAL LECLERC 76530 GRAND COURONNE,Drive sur parking du laboratoire,OUI,NON,1.0128993057194,49.3626450778731,Drive/Sur place,Tout public,,,Sur rendez-vous uniquement, 02 35 67 80 67 ,,2020-10-29
uNQDWzOqjihGSvMG,760034421,760032771,SITE DE MSA PLACE COQUETS,5 PL DES COQUETS 76130 MONT ST AIGNAN,Local dédié,OUI,NON,1.0809925823996,49.4622137968385,Sur place,Tout public,,,Sur rendez-vous uniquement, 02 35 88 01 22 ,,2020-10-29
QZEoFORrdiIQeqB9,760034421,760032789,SITE D'YVETOT RUE DU MAL FOCH,14 AV DU MAL FOCH 76190 YVETOT,Local dédié,OUI,NON,0.74596655077648,49.6183309505286,Sur place,Tout public,,,Sur rendez-vous uniquement, 02 35 56 74 84 ,,2020-10-29
5c4VH4TkPPE1yNBq,760034421,760032797,SITE D'YVETOT PLACE JOFFRE,3 PL JOFFRE 76190 YVETOT,Local dédié,OUI,NON,0.754494963708811,49.6174271636694,Sur place,Tout public,,,Sur rendez-vous uniquement, 02 35 95 08 45 ,,2020-10-29
lKD3mZLrjvPYfiHo,760034421,760032847,SITE DE ROUEN LABORATOIRE DU DONJON,5 BD DE LA MARNE 76000 ROUEN,local dédié,OUI,NON,1.09436557709883,49.4471537215355,Sur place,Tout public,,,Sur rendez-vous uniquement, 02 35 89 26 62 ,,2020-10-29
dnwgv1Cyt1llzYVB,760034421,760033951,SITE DE DUCLAIR,172 QU DE LA LIBERATION 76480 DUCLAIR,Local dédié,OUI,NON,0.876965931106227,49.4816039903806,Sur place,Tout public,,,Sur rendez-vous uniquement, 02 35 37 51 16 ,,2020-10-29
c58H9gc7Y1iRjvdF,760034421,760034439,SITE EU,11 R JEAN  DUHORNAY 76260 EU,drive,OUI,NON,1.41745193173686,50.048387289715,Drive/Sur place,Tout public,,,Sur rendez-vous uniquement,02 35 86 11 13,,2020-10-29
xJo2e34dErhBWt9X,760034421,800018590,SITE WOINCOURT,8 VOI CHARLES SAINT-GERMAIN 80520 WOINCOURT,local dédié,OUI,NON,1.54749122188149,50.0887817361842,Sur place,Tout public,,,Sur rendez-vous uniquement,0322305230,,2020-10-29
Am8ZXeKz5dgu62LU,760035915,760034249,Place de l'hôtel de ville au Havre - Cerballiance,Place de l'Hôtel de Ville 76600 Le Havre,local dédié,OUI,NON,0.107555,49.492232,Sur place,Cas contacts liste CPAM/Tout public - sur ordonnance/Personnel soignant/Enfants 0-3 ans,lundi au vendredi  : 13h00-17h00,,Sans rendez-vous,,,2020-11-25
2MEKJ964SNFL9lo6,760035915,760034249,Gare du Havre - Cerballiance,Cours la Fayette 76600 Le Havre,local dédié,OUI,NON,0.12459,49.492266,Sur place,Cas contacts liste CPAM/Tout public - sur ordonnance/Personnel soignant/Enfants 0-3 ans,lundi au vendredi : 12h30 -16h00 |,,Sans rendez-vous,02.35.13.09.06,,2020-11-25
GDhGzG3wOhIMxnPG,760035915,140026899,Laboratoire de Biologie Médicale - Deauville Auguste Decaens - Cerballiance,20 Rue Auguste Decaens 14800 Deauville,,OUI,NON,0.087372,49.356337,Sur place,Cas contacts liste CPAM/Tout public - sur ordonnance/Personnel soignant/Enfants 0-3 ans,Lundi au vendredi : 8h00-11h30 |,,Sans rendez-vous,02.31.88.06.88,,2020-11-25
C6d5o5rELUsv3bOB,760035915,140028143,Laboratoire de Biologie Médicale - Lisieux Victor Hugo - Cerballiance,23 Avenue Victor Hugo 14100 Lisieux,,OUI,NON,0.227819,49.145012,Sur place,Cas contacts liste CPAM/Tout public - sur ordonnance/Personnel soignant/Enfants 0-3 ans,Lundi au vendredi : 09h00- 12h00-14h00-16h00 | Samedi : 09h00-12h00,,Sans rendez-vous,02.31.32.46.36,,2020-11-25
Wm1R8XIKHrBzJmxr,760035915,140028150,Laboratoire de Biologie Médicale - Honfleur - Cerballiance,45 Cours Albert Manuel 14600 Honfleur,,OUI,NON,0.228675,49.413843,Sur place,Cas contacts liste CPAM/Tout public - sur ordonnance/Personnel soignant/Enfants 0-3 ans,Lundi au vendredi : 10h00-16h00 | Samedi : 10h00-13h00 | ,,Sans rendez-vous,02.31.89.18.34,,2020-11-25
ljZ1nPkLk6pVmOlq,760035915,140028366,Laboratoire de Biologie Médicale - Dives-sur-Mer - Cerballiance,Boulevard Maurice Thorez 14160 Dives-sur-Mer,,OUI,NON,-0.102925,49.283886,Sur place,Cas contacts liste CPAM/Personnel soignant/Tout public - sur ordonnance/Enfants 0-3 ans,Lundi au vendredi : 10h00-12h00-14h00-16h00 |,,Sans rendez-vous,02.50.30.82.82,,2020-11-25
Dnix3wXgUMpZXrtX,760035915,140030602,Laboratoire de Biologie Médicale - Saint Martin (Caen) - Cerballiance,18 Rue des Roquemonts 14000 Caen,,OUI,NON,-0.381343,49.198099,Sur place,Cas contacts liste CPAM/Tout public - sur ordonnance/Personnel soignant/Enfants 0-3 ans,lundi au dimanche  : 08h00-18h00 |,,Sans rendez-vous,02.31.43.35.30,,2020-11-25
lQtpkY659RYeyqmY,760035915,140030636,Laboratoire de Biologie Médicale - Mézidon Vallée d'Auge - Cerballiance,54 b Avenue Jean Jaurès 14270 Mézidon Vallée d'Auge,,OUI,NON,-0.066971,49.075144,Sur place,Cas contacts liste CPAM/Tout public - sur ordonnance/Personnel soignant/Enfants 0-3 ans,lundi au vendredi : 14h00-16h00 |  |,,Sans rendez-vous,02.61.67.18.49,,2020-11-25
rfp0ScbsuOW1L7he,760035915,270027386,Laboratoire de Biologie Médicale - Pont-Audemer - Cerballiance,9 Boulevard Pasteur 27500 Pont-Audemer,,OUI,NON,0.511074,49.354716,Sur place,Cas contacts liste CPAM/Tout public - sur ordonnance/Personnel soignant/Enfants 0-3 ans,Lundi au vendredi : 10h00-12h00-14h30-16h00 |,,Sans rendez-vous,02.32.41.04.48,,2020-11-25
CG1804DL72b5tKpS,760035915,270028319,Laboratoire de Biologie Médicale - Bourg-Achard - Cerballiance,573 Grande Rue 27310 Bourg-Achard,Parking du nouvel intermarché,OUI,NON,0.811127,49.353686,Sur place,Cas contacts liste CPAM/Tout public - sur ordonnance/Personnel soignant/Enfants 0-3 ans,Lundi au vendredi: 14h00-16h00 |,,Sans rendez-vous,02.79.02.73.46,,2020-11-25
XwDYdbH1X28o4Kso,760035915,760034249,Laboratoire de Biologie Médicale - Verdun (Le Havre) - Cerballiance,42 Rue de Verdun 76600 Le Havre,,OUI,NON,0.148337,49.501171,Sur place,Cas contacts liste CPAM/Tout public - sur ordonnance/Personnel soignant/Enfants 0-3 ans,SITE LE HAVRE VERDUN : DU LUNDI AU VENDREDI DE 09H00 - 12H00 |  | SITE LE HAVRE GARE : DU LUNDI AU VENDREDI 12H30 - 16H00 |  | SITE LE HAVRE MAIRIE :DU LUNDI AU VENDREDI 13H00 - 17H00,,Sans rendez-vous,02.35.13.09.06,,2020-11-25
JJz9leeTzZy8Y6TS,760035915,760034264,Laboratoire de Biologie Médicale - Châtelet (Rouen) - Cerballiance,6 Rue Joachim du Bellay 76000 Rouen,,OUI,NON,1.135532,49.462294,Sur place,Cas contacts liste CPAM/Tout public - sur ordonnance/Personnel soignant/Enfants 0-3 ans,Lundi au vendredi : 13h30-16h30 |,,Sans rendez-vous,02.35.60.27.27,,2020-11-25
y9imIwVP18JB5AzQ,760035915,760034272,Laboratoire de Biologie Médicale - Les Provinces (Le Grand Quevilly) - Cerballiance,162 Avenue des Provinces 76120 Le Grand-Quevilly,,OUI,NON,1.048649,49.407231,Sur place,Cas contacts liste CPAM/Tout public - sur ordonnance/Personnel soignant/Enfants 0-3 ans,Lundi au vendredi : 09h30-11h30 |,|,Sans rendez-vous,02.35.69.70.11,,2020-11-25
A2l7nLpf8yyYUSJ7,760037309,270025877,SITE DE LOUVIERS RUE THOREL,4 PL ERNEST THOREL 27400 LOUVIERS,,OUI,NON,1.16855156240354,49.2156492959664,Sur place,Tout public,,,,0232404440,,2020-10-29
qfhZthusERIYwxfT,760037309,760031377,SITE DE ROUEN,27 PL SAINT-MARC 76000 ROUEN,,OUI,NON,1.10079768720015,49.4390580795564,Sur place,Tout public,,,,02 35 71 55 48,,2020-10-29
Liysqzs0hTZLtaR7,760037309,760031385,SITE DE SOTTEVILLE LÈS ROUEN,415 R GARIBALDI 76300 SOTTEVILLE LES ROUEN,,OUI,NON,1.09169720338604,49.4154311392532,Sur place,Tout public,,,, 02 35 72 18 93 ,,2020-10-29
fRah9KvnTMjubjMf,760037309,760031633,SITE PRINCIPAL D'ELBEUF,36 R DU NEUBOURG 76500 ELBEUF,,OUI,NON,1.00865053014081,49.2858314045375,Sur place,Tout public,,,,06 45 79 29 18 ,,2020-10-29
JX4eYHXp9bZNHYBX,760037309,760031658,SITE DE SAINT-ETIENNE-DU-ROUVRAY,2 R GUILLAUME APOLLINAIRE 76800 ST ETIENNE DU ROUVRAY,,OUI,NON,1.0648056809879,49.398443497078,Sur place/mode drive,Tout public,lundi : 8h00-12h30  | mardi : 8h00-12h30  | mercredi : 8h00-12h30  | jeudi : 8h00-12h30 | vendredi : 8h00-12h30,,oui,0232868620,,2020-10-29
IR4eHkiQY87dKNAi,760780023,760000018,CH DIEPPE,AV PASTEUR 76202 DIEPPE CEDEX,Service des urgences,OUI,NON,1.07863057223004,49.9207655081605,Sur place,Tout public,,,,0235826128,,2020-10-29
u5d8pU1auxdjXBLo,760780239,760000141,CHU Rouen Normandie    hôpital Saint Julien,2 Rue Danton 76140 Le Petit-Quevilly,exclusivement sur rendez-vous  tel : 02 32 88 18 82          7 jours sur 7 de 8h30 à 16h30 ou Doctolib.fr,OUI,NON,1.057176,49.420744,Sur place,Tout public,lundi : 7h15-20h45 | mardi : 7h15-20h45 | mercredi : 7h15-20h45 | jeudi : 7h15-20h45 | vendredi : 7h15-20h45 | samedi : 8h30-16h30 | dimanche : 8h30-16h30,,Sur rendez-vous uniquement,02 32 88 18 82,Doctolib.fr,2020-10-29
aUU3yzn3jDP6SjVV,760780239,760000158,CHU Rouen Normandie hôpital Charles Nicolle,1 Rue de Germont 76000 Rouen,exclusivement sur rendez-vous  tel : 02 32 88 18 82          7 jours sur 7 de 8h30 à 16h30 ou Doctolib.fr,OUI,NON,1.107298,49.440952,Sur place,Tout public - sur ordonnance/Cas contacts liste CPAM,lundi : 8h45-16h15 | mardi : 8h45-16h15 | mercredi : 8h45-16h15 | jeudi : 8h45-16h15 | vendredi : 8h45-16h15 | samedi : 8h45-16h15 | dimanche : 8h45-16h15,,Sur rendez-vous uniquement,02 32 88 18 82,Doctolib.fr,2020-10-29
kYKgcr3YEum2xmDZ,760780742,760000372,CH LILLEBONNE CHI CAUX VALLEE DE SEINE,19 AV DU PRESIDENT RENE COTY 76170 LILLEBONNE,Drive,OUI,NON,0.544273371711883,49.5190747631014,Drive/Sur place,Tout public,,,Sur rendez-vous uniquement,02 32 39 36 36,,2020-10-29
0Cs2L5MIGqjKdfHb,770003127,770018349,LBM SELAS BIO-VSM LAB SITE VAIRES SUR,10 R DE LA GARE 77360 VAIRES SUR MARNE,,OUI,NON,2.64025752486251,48.8742877409096,sur drive de Torcy,Tout public,,,Sur rendez-vous uniquement,0164724757,,2020-10-29
1ZdfccKTpyPqyVBm,770003127,770018356,LBM SELAS BIO-VSM LAB SITE BUSSY SAINT,7 R KONRAD ADENAUER 77600 BUSSY ST GEORGES,,OUI,NON,2.70980068157941,48.8381545051037,sur drive de Torcy,Tout public,,,Sur rendez-vous uniquement,0164724757,,2020-10-29
IHwKSWahgmlvztzr,770003127,770018596,LBM SELAS BIO-VSM LAB SITE TORCY MENDE,R PIERRE MENDES FRANCE 77200 TORCY,,OUI,NON,2.65245741350348,48.8394729711904,sur drive de Torcy,Tout public,,,Sur rendez-vous uniquement,0164724757,,2020-10-29
cNAKUN1fCo7cP45T,770003127,770018638,LBM SELAS BIO-VSM LAB SITE NOISIEL,85 COUR DES ROCHES 77186 NOISIEL,,OUI,NON,2.6155551533789,48.843200264514,sur drive de Torcy,Tout public,,,Sur rendez-vous uniquement,0164724757,,2020-10-29
kQ9IysUPNoITN5VB,770003127,770018901,LBM SELAS BIO-VSM LAB SITE TORCY REYNA,12 ALL EMILE REYNAUD 77200 TORCY,,OUI,NON,2.65926819875665,48.8330280680315,Sur place,Tout public,,,Sur rendez-vous uniquement,0164724757,,2020-10-29
u87OTJKk2jArJ86Q,770003127,770019057,LBM SELAS BIO-VSM LAB SITE LIEUSAINT,18 R TRAIT D'UNION 77127 LIEUSAINT,,OUI,NON,2.62324885317674,48.8851305871852,Sur place,Tout public,,,Sur rendez-vous uniquement,0164724757,,2020-10-29
jQwomoYdJp1HoP1c,770003127,770019131,LBM SELAS BIO-VSM LAB SITE BRIE-COMTE-,4 PL DES MINIMES 77170 BRIE COMTE ROBERT,,OUI,NON,2.60784166471375,48.6896416364436,sur drive de Lieusaint,Tout public,,,Sur rendez-vous uniquement,0164724757,,2020-10-29
nNgUYCiuiZoGNLne,770003127,770019149,LBM SELAS BIO-VSM LAB SITE SAVIGNY LE - SAVIGNY LE TEMPLE,3 R DES MANOUVRIERS 77176 SAVIGNY LE TEMPLE,,OUI,NON,2.55853556955465,48.6027845957967,sur drive de Lieusaint,Tout public,,,Sur rendez-vous uniquement,0164724757,,2020-10-29
EGJfD55F5r9IUUvh,770003127,770019156,LBM SELAS BIO-VSM LAB SITE SAVIGNY LE - SAVIGNY LE TEMPLE,73 R LEON BLUM 77176 SAVIGNY LE TEMPLE,,OUI,NON,2.58139043421906,48.5965236466206,sur drive de Lieusaint,Tout public,,,Sur rendez-vous uniquement,0164724757,,2020-10-29
RnRteWclmx0liu0o,770003127,770019164,LBM SELAS BIO-VSM LAB SITE ST GERMAIN,20 R DE PARIS 77860 ST GERMAIN SUR MORIN,,OUI,NON,2.8504819825503,48.8826739720612,sur drive de Torcy,Tout public,,,Sur rendez-vous uniquement,0164724757,,2020-10-29
XEIUwMQ4Q7xLV8xD,770003127,770019297,LBM SELAS BIO-VSM LAB SITE CHELLES GAM,29 R GAMBETTA 77500 CHELLES,,OUI,NON,2.59289726866532,48.8793089127274,sur drive de Torcy,Tout public,,,Sur rendez-vous uniquement,0164724757,,2020-10-29
keMWe5YWBF1Pr0eY,770003127,770019388,LBM SELAS BIO-VSM LAB SITE CHELLES FOC,50 AV FOCH 77500 CHELLES,,OUI,NON,2.5764203461849,48.8708089433249,sur drive de Torcy,Tout public,,,Sur rendez-vous uniquement,0164724757,,2020-10-29
AkWk7vvQM22dcbGd,770003127,930023312,LBM SELAS BIO-VSM LAB SITE NEUILLY SAV,16 R DE SAVOIE 93330 NEUILLY SUR MARNE,,OUI,NON,2.53111758188834,48.8686489465324,sur drive de Torcy,Tout public,,,Sur rendez-vous uniquement,0164724757,,2020-10-29
XIGtto8V7hCZJAg1,770003127,930023320,LBM SELAS BIO-VSM LAB SITE NEUILLY GAL,22 BD GALLIENI 93360 NEUILLY PLAISANCE,,OUI,NON,2.51420182584926,48.8528071563432,sur drive de Torcy,Tout public,,,Sur rendez-vous uniquement,0164724757,,2020-10-29
I7HJ4X75h4bDzLoT,770003127,930023338,LBM SELAS BIO-VSM LAB SITE NEUILLY LEC,,,OUI,NON,2.50592724989837,48.8600929924055,sur drive de Torcy,Tout public,,,Sur rendez-vous uniquement,0164724757,,2020-10-29
SJhvB7336lhl0iwW,770003127,930023346,LBM SELAS BIO-VSM LAB SITE NOISY,3 R GEORGES LAIGNEAU 93160 NOISY LE GRAND,,OUI,NON,2.55183153775541,48.8491857826269,sur drive de Torcy,Tout public,,,Sur rendez-vous uniquement,0164724757,,2020-10-29
pkB0hHukCmFfVwCJ,770018406,770020816,LBM SELAS D'ARMAINVILLIERS SITE LA FER - LA FERTE SOUS JOUARRE,9 BD PASTEUR 77260 LA FERTE SOUS JOUARRE,A préciser,OUI,NON,3.1270630017544,48.9420152822834,Sur place,Tout public,,,Sur rendez-vous uniquement,0160272580,,2020-10-29
yhx3EbSK10ezEwcC,770019362,600012561,LBM SELARL BIO2000 SITE LE PLESSIS-BEL,2 AV JEAN-JACQUES ROUSSEAU 60330 LE PLESSIS BELLEVILLE,,OUI,NON,2.74848093608281,49.0933513343765,Sur place,Tout public,,,Sans rendez-vous,,,2020-10-29
zf2llTw1wEh2KpqP,770019362,600012876,LBM SELARL BIO2000 SITE SENLIS,114 R DE LA REPUBLIQUE 60300 SENLIS,,OUI,NON,2.58940421060497,49.2061007456265,Sur place,Tout public,,,Sans rendez-vous,,,2020-10-29
FmrYuUhKjicLuFAn,770019362,930024344,LBM SELARL BIO2000 SITE LIVRY GARGAN,56 AV DU MARECHAL LECLERC 93190 LIVRY GARGAN,,OUI,NON,2.53845442381133,48.9197319399149,Sur place,Tout public,,,Sans rendez-vous,,,2020-10-29
oLd50fmSG0Vc8Bn1,770019362,930026018,LBM SELARL BIO2000 SITE TREMBLAY,14 AV DE LA PAIX 93290 TREMBLAY EN FRANCE,,OUI,NON,2.56700319655189,48.9516141979888,Sur place,Tout public,,,Sans rendez-vous,,,2020-10-29
Khlz2ELPIh4EbUPl,770019362,930026182,LBM SELARL BIO2000 SITE SAINT DENIS,81 R DE STRASBOURG 93200 ST DENIS,,OUI,NON,2.37035514769492,48.9364585794001,Sur place,Tout public,lundi : 7h00-12h00 et 14h00-15h00 | mardi : 7h00-12h00 et 14h00-15h00 | mercredi : 7h00-12h00 et 14h00-15h00 | jeudi : 7h00-12h00 et 14h00-15h00 | vendredi : 7h00-12h00 et 14h00-15h00 | samedi : 8h00-11h00 | dimanche : fermé,,Sans rendez-vous,,,2020-10-29
zzaMph7eqUIsAdYS,770019487,770019495,LBM SELARL LABORATOIRE BONHOURE SITE N,11 R DU DOCTEUR CHOPY 77140 NEMOURS,PARKING PRIVE DU LABORATOIRE,OUI,NON,2.69427908051224,48.2651435714842,Sur place/A domicile/En EHPAD/En étab. santé,Tout public/Personnel soignant/Malades chroniques (ALD)/Femmes enceintes/Enfants 0-3 ans/Personnes en situation de handicap/Patients ayant été atteints par le COVID-19/Militaires,lundi : Entre 10h30 et 15H00 | mardi : Entre 10h30 et 15H00 | mercredi : Entre 10h30 et 15H00 | jeudi : Entre 10h30 et 15H00 | vendredi : Entre 10h30 et 15H00 | samedi : Entre 10h30 et 13h00 | dimanche : fermé |  |,,Sur rendez-vous uniquement,0164280861,,2020-10-29
Ex57YIOqruUmoPfk,770021145,770004446,CH DE MEAUX SITE SAINT FARON,2 Rue Cornillon 77100 Meaux,2 RUE CORNILLON 77100 MEAUX,OUI,NON,2.879093,48.954751,Sur place,Tout public,lundi : 11h30 à 15h | mardi : 11h30 à 15h | mercredi : 11h30 à 15h | jeudi : 11h30 à 15h | vendredi : 11h30 à 15h | samedi : fermé | dimanche : fermé |  | SANS RDV,,,,,2020-11-27
SRE2CqNF7DvXFJDv,770021145,770000131,CH DE COULOMMIERS,Avenue Victor Hugo 77120 Coulommiers,laboratoire site Abel Leblanc,OUI,NON,3.079863,48.813848,Sur place,Tout public,Site René Arbeltier : | lundi au mardi : 11h00-12h30 et 13h30-16h50 |  | Site Abel Leblanc : | lundi au vendredi : 8h-13h30 et 13h30-15h20 | samedi : 8h-12h |  | SANS RDV | Prise de RDV également possible de 7h30 à 16h15 | ,,,0164653778 ou 0164657220,,2020-11-27
w7tWf9ycnrXyYY8x,770021145,770000446,CH DE MEAUX  SITE SAINT FARON,6 R SAINT FIACRE 77100 MEAUX,Hall d'entrée bâtiment A,OUI,NON,2.88459940248094,48.9677939246209,Sur place,Tout public,lundi : 8h00-15h30 | mardi : 8h00-13h30 | mercredi : 8h00-13h30 | jeudi : 8h00-13h30 | vendredi : 8h00-15h30 | samedi : fermé | dimanche : fermé |  | SANS RDV | Prise de RDV également possible,,,0164353892,,2020-11-27
WSI2ExoMnwdj0m2H,770021145,770019032,GHEF MARNE LA VALLEE SITE JOSSIGNY,2 CRS DE LA GONDOIRE 77600 JOSSIGNY,"laboratoire, RDC, près ascenseur D",OUI,NON,2.7687316632976,48.8498421074956,Sur place,Tout public,lundi : 9h00 à 12h30 et de 13h15 à 15h30 | mardi : 9h00 à 12h30 et de 13h15 à 15h30 | mercredi : 9h00 à 12h30 et de 13h15 à 15h30 | jeudi : 9h00 à 12h30 et de 13h15 à 15h30 | vendredi : 9h00 à 12h30 et de 13h15 à 15h30 | samedi : fermé | dimanche : fermé |  | SANS RDV | Prise de RDV également possible : de 8h à 17h du L au V,,,0161106935,,2020-11-27
0gorGuK845xx2JYO,770021152,770000149,CH DE FONTAINEBLEAU,55 BD DU MARECHAL JOFFRE 77305 FONTAINEBLEAU CEDEX,Laboratoire de Biologie médicale,OUI,NON,2.69630020128218,48.4118633944989,Sur place,Tout public,lundi : 14h00-16h00 | mardi : 14h00-16h00 | mercredi : 14h00-16h00 | jeudi : 14h00-16h00 | vendredi :14h00-16h00 | samedi : fermé | dimanche : fermé,,Sur rendez-vous uniquement,01.60.74.11.45,,2020-10-29
vgeAGZf7puuL21O8,770021152,770000164,CH SUD SEINE ET MARNE SITE MONTEREAU,1 R VICTOR HUGO 77875 MONTEREAU CEDEX,Laboratoire de Biologie Médiacle,OUI,NON,2.95387418245838,48.3826902125847,Sur place,Tout public,,,Sur rendez-vous uniquement,,,2020-10-29
S3vuRLCUUqAlfHjI,770110054,AUTRE,maison médicale,85 Avenue de Fontainebleau 77310 Saint-Fargeau-Ponthierry,Hotel de ville,OUI,NON,2.542417,48.530644,Sur place,Tout public,lundi : 12h-15h | mercredi : 12h-15h | vendredi : 12h-15h |,,Sur rendez-vous uniquement,0625405522,,2020-11-12
Q4SNZ8wDzbJTGzFR,770110054,770000156,CH DE MELUN SITE Marc Jacquet,8 Rue de Vaux 77000 Melun,,OUI,NON,2.673288,48.539421,Sur place,Tout public/avec ordonnance uniquement,lundi : 13H-16h30 sans rendez vous | mardi :  13H-16h30 sans rendez vous | mercredi : 13H-16h30 sans rendez vous | jeudi :  13H-16h30 sans rendez vous | vendredi :  13H-16h30 sans rendez vous | samedi : fermé | dimanche : fermé,lundi : 8h00-12h00 SUR RENDEZ VOUS | mardi : 8h00-12h00 SUR RENDEZ VOUS | mercredi : 8h00-12h00 SUR RENDEZ VOUS | jeudi : 8h00-12h00 SUR RENDEZ VOUS | vendredi : 8h00-12h00 SUR RENDEZ VOUS | samedi : fermé | dimanche : fermé,Avec ou sans rendez-vous,,https://www.keldoc.com/centre-hospitalier/melun-77000/groupe-hospitalier-sud-ile-de-france#specialty-86-cabinet-15109-motive-75351-staff-47998,2020-11-12
ReDytEoqFtWkNyIs,770110070,770000172,CH DE PROVINS LEON BINET,Route de Chalautre 77160 Provins,laboratoire du Centre Hospitalier Léon Binet,OUI,NON,3.303947,48.556123,Sur place/En EHPAD/En étab. santé,Tout public,sur rendez-vous,,Sur rendez-vous uniquement,0164604045,,2020-10-29
dtgn1Z5CzfftqTie,780002697,780000295,CHI DE MEULAN LES MUREAUX,1 Quai Albert 1er 78250 Meulan-en-Yvelines,Local dédié,OUI,NON,1.909736,49.003096,Sur place,Tout public,lundi : 9h00-12h00  mercredi : 9h00-12h00  vendredi : 9h00-12h00,,Sur rendez-vous uniquement,0130224242,,2020-10-29
WtCcodDRgyiEpmSl,780018032,780300406,HOPITAL PRIVE DE PARLY II,21 R MOXOURIS 78150 LE CHESNAY ROCQUENCOURT,Local dédié,OUI,NON,2.119959634626,48.8303890366307,Sur place,Tout public,lundi : selon disponibilités sur Doctolib | mardi : selon disponibilités sur Doctolib | mercredi : selon disponibilités sur Doctolib | jeudi : selon disponibilités sur Doctolib | vendredi : selon disponibilités sur Doctolib | samedi : pas de prélèvement | dimanche : fermé,,Avec rendez-vous,0139544451,https:/www.laboratoire-parly2.com,2020-10-29
huCOBcVRmnegKfYt,780020855,AUTRE,Centre Covid Biosynergie Montmorency salle des fêtes,3 Avenue Foch 95160 Montmorency,salle des fêtes,OUI,NON,2.320487,48.989316,Sur place,Tout public,PCR sans rdv  | 9h00 - 12h00  | du lundi au vendredi |  | Enregistrement d'un formulaire aux bornes sur place : vous pouvez pré remplir le formulaire sur https://bioborne.fr/  et le présenter aux bornes en arrivant,,sans rendez-vous,infocovid.idf@biogroup.fr ou  0176215776,,2020-11-26
lP4I7dVaamKdyhd8,780020855,AUTRE,Centre Covid Biosynergie Les Ulis Loxamed,,"Piscine des Ulis, Avenue de l'Aubrac, 91940 Les Ulis",OUI,NON,,,Sur place,Tout public,Du lundi au samedi 9h - 13h / 14h - 17h  |     Sur RDV le matin de 10h à 13h ; |     Sans RDV l'après-midi de 14h à 17h. |  | rdv sur https://be.mobminder.com/e-resa.php?p=lesulis,,Avec ou sans rendez-vous,Hotline PCR : infocovid.idf@biogroup.fr ou 0176215776,,2020-11-26
